3.7826,-1.5
3.8446,-1.5
3.9066,-1.5
3.9694,-1.5
4.0329,-1.5
4.0964,-1.5
4.1607,-1.5
4.2254,-1.5
4.2909,-1.5
4.3563,-1.5
4.4225,-1.5
4.4895,-1.5
4.5565,-1.5
4.6243,-1.5
4.6929,-1.5
4.7614,-1.5
4.8308,-1.5
4.9005,-1.5
4.9705,-1.5
5.0414,-1.5
5.1127,-1.5
5.1844,-1.5
5.2568,-1.5
5.3296,-1.5
5.4028,-1.5
5.4764,-1.5
5.5508,-1.5
5.6256,-1.5
5.7007,-1.5
5.7767,-1.5
5.8525,-1.5
5.9297,-1.5
6.0068,-1.5
6.0847,-1.5
6.1629,-1.5
6.2416,-1.5
6.3205,-1.5
6.4004,-1.5
6.4806,-1.5
6.5606,-1.5
6.6406,-1.5
6.7204,-1.5
6.8005,-1.5
6.8805,-1.5
6.9604,-1.5
7.0405,-1.5
7.1205,-1.5
7.2003,-1.5
7.2805,-1.5
7.3604,-1.5
7.4407,-1.5
7.5208,-1.5
7.6006,-1.5
7.6808,-1.5
7.7607,-1.5
7.8404,-1.5
7.9204,-1.5
8.0007,-1.5
8.0807,-1.5
8.1605,-1.5
8.2405,-1.5
8.3203,-1.5
8.4004,-1.5
8.4807,-1.5
8.5603,-1.5
8.6406,-1.5
8.7206,-1.5
8.8004,-1.5
8.8803,-1.5
8.9606,-1.5
9.0405,-1.5
9.1207,-1.5
9.2006,-1.5
9.2807,-1.5
9.3604,-1.5
9.4404,-1.5
9.5207,-1.5
9.6006,-1.5
9.6807,-1.5
9.7605,-1.5
9.8405,-1.5
9.9207,-1.5
10.0005,-1.5
10.0806,-1.5
10.1603,-1.5
10.2408,-1.5
10.3203,-1.5
10.4006,-1.5
10.4806,-1.5
10.5607,-1.5
10.6405,-1.5
10.7204,-1.5
10.8005,-1.5
10.8808,-1.5
10.9607,-1.5
11.0403,-1.5
11.1205,-1.5
11.2004,-1.5
11.2805,-1.5
11.3607,-1.5
11.4405,-1.5
11.5205,-1.5
11.6006,-1.5
11.6804,-1.5
11.7603,-1.5
11.8403,-1.5
11.9205,-1.5
12.0003,-1.5
12.0803,-1.5
12.1604,-1.5
12.2406,-1.5
12.3204,-1.5
12.4004,-1.5
12.4805,-1.5
12.5607,-1.5
12.6405,-1.5
12.7205,-1.5
12.8005,-1.5
12.8808,-1.5
12.9605,-1.5
13.0404,-1.5
13.1205,-1.5
13.2006,-1.5
13.2803,-1.5
13.3607,-1.5
13.4407,-1.5
13.5208,-1.5
13.6004,-1.5
13.6807,-1.5
13.7606,-1.5
13.8405,-1.5
13.9206,-1.5
14.0008,-1.5
14.0806,-1.5
14.1604,-1.5
14.2404,-1.5
14.3204,-1.5
14.4006,-1.5
14.4803,-1.5
14.5607,-1.5
14.6406,-1.5
14.7206,-1.5
14.8007,-1.5
14.8803,-1.5
14.9606,-1.5
15.0404,-1.5
15.1203,-1.5
15.2003,-1.5
15.2804,-1.5
15.3606,-1.5
15.4403,-1.5
15.5207,-1.5
15.6006,-1.5
15.6805,-1.5
15.7606,-1.5
15.8408,-1.5
15.9204,-1.5
16.0007,-1.5
16.0805,-1.5
16.1604,-1.5
16.2403,-1.5
16.3204,-1.5
16.4005,-1.5
16.4807,-1.5
16.5604,-1.5
16.6408,-1.5
16.7206,-1.5
16.8005,-1.5
16.8805,-1.5
16.9606,-1.5
17.0407,-1.5
17.1203,-1.5
17.2006,-1.5
17.2803,-1.5
17.3607,-1.5
17.4406,-1.5
17.5206,-1.5
17.6006,-1.5
17.6806,-1.5
17.7608,-1.5
17.8404,-1.5
17.9206,-1.5
18.0003,-1.5
18.0808,-1.5
18.1606,-1.5
18.2405,-1.5
18.3204,-1.5
18.4004,-1.5
18.4805,-1.5
18.5607,-1.5
18.6408,-1.5
18.7204,-1.5
18.8008,-1.5
18.8805,-1.5
18.9609,-1.5
19.0407,-1.5
19.1206,-1.5
19.2005,-1.5
19.2805,-1.5
19.3605,-1.5
19.4406,-1.5
19.5207,-1.5
19.6009,-1.5
19.6804,-1.5
19.7607,-1.5
19.8404,-1.5
19.9207,-1.5
20.0005,-1.5
20.0803,-1.5
20.1608,-1.5
20.2406,-1.5
20.3205,-1.5
20.4005,-1.5
20.4805,-1.5
20.5605,-1.5
20.6406,-1.5
20.7207,-1.5
20.8008,-1.5
20.8803,-1.5
20.9606,-1.5
21.0408,-1.5
21.1204,-1.5
21.2007,-1.5
21.2804,-1.5
21.3608,-1.5
21.4405,-1.5
21.5203,-1.5
21.6008,-1.5
21.6806,-1.5
21.7604,-1.5
21.8403,-1.5
21.9209,-1.5
22.0008,-1.5
22.0808,-1.5
22.1607,-1.5
22.2407,-1.5
22.3207,-1.5
22.4008,-1.5
22.4808,-1.5
22.5609,-1.5
22.6404,-1.5
22.7205,-1.5
22.8006,-1.5
22.8807,-1.5
22.9609,-1.5
23.0404,-1.5
23.1206,-1.5
23.2008,-1.5
23.2804,-1.5
23.3606,-1.5
23.4408,-1.5
23.5204,-1.5
23.6007,-1.5
23.6803,-1.5
23.7606,-1.5
23.8409,-1.5
23.9205,-1.5
24.0008,-1.5
24.0804,-1.5
24.1607,-1.5
24.2404,-1.5
24.3207,-1.5
24.4003,-1.5
24.4807,-1.5
24.5603,-1.5
24.6406,-1.5
24.7203,-1.5
24.8006,-1.5
24.8809,-1.5
24.9606,-1.5
25.0409,-1.5
25.1205,-1.5
25.2008,-1.5
25.2805,-1.5
25.3607,-1.5
25.4404,-1.5
25.5206,-1.5
25.6009,-1.5
25.6805,-1.5
25.7607,-1.5
25.8403,-1.5
25.9205,-1.5
26.0007,-1.5
26.0803,-1.5
26.1605,-1.5
26.2406,-1.5
26.3208,-1.5
26.4003,-1.5
26.4804,-1.5
26.5605,-1.5
26.6406,-1.5
26.7207,-1.5
26.8007,-1.5
26.8807,-1.5
26.9607,-1.5
27.0407,-1.5
27.1207,-1.5
27.2006,-1.5
27.2806,-1.5
27.3604,-1.5
27.4403,-1.5
27.5208,-1.5
27.6006,-1.5
27.6804,-1.5
27.7608,-1.5
27.8406,-1.5
27.9209,-1.5
28.0006,-1.5
28.0809,-1.5
28.1605,-1.5
28.2407,-1.5
28.3209,-1.5
28.4004,-1.5
28.4805,-1.5
28.5606,-1.5
28.6407,-1.5
28.7207,-1.5
28.8007,-1.5
28.8806,-1.5
28.9605,-1.5
29.0403,-1.5
29.1208,-1.5
29.2006,-1.5
29.2803,-1.5
29.3607,-1.5
29.4403,-1.5
29.5205,-1.5
29.6007,-1.5
29.6809,-1.5
29.7603,-1.5
29.8404,-1.5
29.9204,-1.5
30.0003,-1.5
30.0809,-1.5
30.1608,-1.5
30.2405,-1.5
30.3203,-1.5
30.4006,-1.5
30.4809,-1.5
30.5605,-1.5
30.6406,-1.5
30.7208,-1.5
30.8008,-1.5
30.8808,-1.5
30.9607,-1.5
31.0406,-1.5
31.1204,-1.5
31.2008,-1.5
31.2804,-1.5
31.3607,-1.5
31.4409,-1.5
31.5203,-1.5
31.6004,-1.5
31.6804,-1.5
31.7603,-1.5
31.8408,-1.5
31.9205,-1.5
32.0009,-1.5
32.0805,-1.5
32.1607,-1.5
32.2408,-1.5
32.3208,-1.5
32.4007,-1.5
32.4806,-1.5
32.5604,-1.5
32.6408,-1.5
32.7204,-1.5
32.8006,-1.5
32.8807,-1.5
32.9607,-1.5
33.0406,-1.5
33.1204,-1.5
33.2008,-1.5
33.2805,-1.5
33.3607,-1.5
33.4408,-1.5
33.5208,-1.5
33.6007,-1.5
33.6806,-1.5
33.7603,-1.5
33.8405,-1.5
33.9207,-1.5
34.0008,-1.5
34.0807,-1.5
34.1606,-1.5
34.2404,-1.5
34.3206,-1.5
34.4008,-1.5
34.4809,-1.5
34.5608,-1.5
34.6407,-1.5
34.7204,-1.5
34.8006,-1.5
34.8808,-1.5
34.9608,-1.5
35.0407,-1.5
35.1205,-1.5
35.2007,-1.5
35.2803,-1.5
35.3603,-1.5
35.4409,-1.5
35.5207,-1.5
35.6003,-1.5
35.6805,-1.5
35.7605,-1.5
35.8404,-1.5
35.9208,-1.5
36.0004,-1.5
36.0805,-1.5
36.1605,-1.5
36.2403,-1.5
36.3206,-1.5
36.4008,-1.5
36.4808,-1.5
36.5607,-1.5
36.6404,-1.5
36.7206,-1.5
36.8006,-1.5
36.8805,-1.5
36.9608,-1.5
37.0404,-1.5
37.1205,-1.5
37.2003,-1.5
37.2806,-1.5
37.3608,-1.5
37.4408,-1.5
37.5206,-1.5
37.6008,-1.5
37.6803,-1.5
37.7608,-1.5
37.8405,-1.5
37.9207,-1.5
38.0007,-1.5
38.0805,-1.5
38.1607,-1.5
38.2407,-1.5
38.3205,-1.5
38.4007,-1.5
38.4808,-1.5
38.5606,-1.5
38.6403,-1.5
38.7203,-1.5
38.8008,-1.5
38.8804,-1.5
38.9604,-1.5
39.0408,-1.5
39.1204,-1.5
39.2004,-1.5
39.2807,-1.5
39.3603,-1.5
39.4407,-1.5
39.5204,-1.5
39.6004,-1.5
39.6808,-1.5
39.7604,-1.5
39.8403,-1.5
39.9205,-1.5
40.0005,-1.5
40.0803,-1.5
40.1603,-1.5
40.2407,-1.5
40.3203,-1.5
40.4007,-1.5
40.4803,-1.5
40.5608,-1.5
40.6405,-1.5
40.7204,-1.5
40.8006,-1.5
40.8806,-1.5
40.9608,-1.5
41.0407,-1.5
41.1204,-1.5
41.2003,-1.5
41.2804,-1.5
41.3603,-1.5
41.4404,-1.5
41.5207,-1.5
41.6007,-1.5
41.6804,-1.5
41.7603,-1.5
41.8405,-1.5
41.9203,-1.5
42.0003,-1.5
42.0805,-1.5
42.1603,-1.5
42.2403,-1.5
42.3205,-1.5
42.4004,-1.5
42.4804,-1.5
42.5605,-1.5
42.6403,-1.5
42.7207,-1.5
42.8002,-1.5
42.8794,-1.5
42.9582,-1.5
43.0362,-1.5
43.1143,-1.5
43.1916,-1.5
43.2681,-1.5
43.3441,-1.5
43.4199,-1.5
43.4952,-1.5
43.5702,-1.5
43.6444,-1.5
43.7182,-1.5
43.7911,-1.5
43.8638,-1.5
43.936,-1.5
44.0079,-1.5
44.0794,-1.5
44.1501,-1.5
44.22,-1.5
44.2899,-1.5
44.359,-1.5
44.4278,-1.5
44.4962,-1.5
44.5638,-1.5
44.6311,-1.5
44.6979,-1.5
44.764,-1.5
44.8297,-1.5
44.895,-1.5
44.9595,-1.5
45.0241,-1.5
45.0875,-1.5
45.1509,-1.5
45.2135,-1.5
45.2758,-1.5
45.3376,-1.5
45.3987,-1.5
45.4595,-1.5
45.5198,-1.5
45.5794,-1.5
45.6386,-1.5
45.6975,-1.5
45.7556,-1.5
45.8133,-1.5
45.8706,-1.5
45.9276,-1.5
45.9838,-1.5
46.0392,-1.5
46.0947,-1.5
46.1494,-1.5
46.2034,-1.5
46.2573,-1.5
46.3106,-1.5
46.3631,-1.5
46.4156,-1.5
46.4673,-1.5
46.5184,-1.5
46.569,-1.5
46.6193,-1.5
46.6692,-1.5
46.7185,-1.5
46.767,-1.5
46.8154,-1.5
46.8632,-1.5
46.9103,-1.5
46.957,-1.5
47.0033,-1.5
47.049,-1.5
47.0943,-1.5
47.1389,-1.5
47.1832,-1.5
47.227,-1.5
47.2703,-1.5
47.3128,-1.5
47.355,-1.5
47.3968,-1.5
47.438,-1.5
47.4788,-1.5
47.519,-1.5
47.5589,-1.5
47.598,-1.5
47.6366,-1.5
47.6751,-1.5
47.7127,-1.5
47.7499,-1.5
47.7865,-1.5
47.8228,-1.5
47.8588,-1.5
47.8938,-1.5
47.9286,-1.5
47.9627,-1.5
47.9965,-1.5
48.0298,-1.5
48.0627,-1.5
48.0947,-1.5
48.1265,-1.5
48.1577,-1.5
48.1885,-1.5
48.2186,-1.5
48.2484,-1.5
48.2776,-1.5
48.3063,-1.5
48.3347,-1.5
48.3624,-1.5
48.3897,-1.5
48.4163,-1.5
48.4426,-1.5
48.4682,-1.5
48.4936,-1.5
48.5182,-1.5
48.5425,-1.5
48.5662,-1.5
48.5894,-1.5
48.6122,-1.5
48.6345,-1.5
48.6561,-1.5
48.6773,-1.5
48.6981,-1.5
48.7183,-1.5
48.738,-1.5
48.7574,-1.5
48.7762,-1.5
48.7943,-1.5
48.8121,-1.5
48.8292,-1.5
48.8461,-1.5
48.8623,-1.5
48.8779,-1.5
48.8932,-1.5
48.908,-1.5
48.9222,-1.5
48.9359,-1.5
48.9492,-1.5
48.9618,-1.5
48.9741,-1.5
48.9858,-1.5
48.9971,-1.5
49.0078,-1.5
49.0181,-1.5
49.0279,-1.5
49.0371,-1.5
49.0458,-1.5
49.054,-1.5
49.0618,-1.5
49.069,-1.5
49.0758,-1.5
49.082,-1.5
49.0878,-1.5
49.0929,-1.5
49.0977,-1.5
49.102,-1.5
49.1056,-1.5
49.1088,-1.5
49.1116,-1.5
49.1139,-1.5
49.1157,-1.5
49.1168,-1.5
49.1176,-1.5
